# iT  physTime_s  Qy_m3_per_s  qy_cell_m_per_s  u_y_fluid_average_m_per_s  u_y_fluid_max_m_per_s  B_yy_m2
3085 1.285416666666666e-08 4.385028854062264e-16 1.124366372836478e-02 2.810915932091195e-02 5.242944343845230e-02 1.124366372836478e-16
3086 1.285833333333333e-08 4.385028854062260e-16 1.124366372836477e-02 2.810915932091193e-02 5.242944343845600e-02 1.124366372836477e-16
3087 1.286250000000000e-08 4.385028854062247e-16 1.124366372836474e-02 2.810915932091184e-02 5.242944343845230e-02 1.124366372836474e-16
3088 1.286666666666666e-08 4.385028854062264e-16 1.124366372836478e-02 2.810915932091195e-02 5.242944343845600e-02 1.124366372836478e-16
3089 1.287083333333333e-08 4.385028854062269e-16 1.124366372836479e-02 2.810915932091198e-02 5.242944343845230e-02 1.124366372836479e-16
3090 1.287500000000000e-08 4.385028854062280e-16 1.124366372836482e-02 2.810915932091206e-02 5.242944343845600e-02 1.124366372836482e-16
3091 1.287916666666666e-08 4.385028854062260e-16 1.124366372836477e-02 2.810915932091193e-02 5.242944343845230e-02 1.124366372836477e-16
3092 1.288333333333333e-08 4.385028854062266e-16 1.124366372836478e-02 2.810915932091197e-02 5.242944343845600e-02 1.124366372836478e-16
3093 1.288750000000000e-08 4.385028854062262e-16 1.124366372836477e-02 2.810915932091194e-02 5.242944343845230e-02 1.124366372836477e-16
3094 1.289166666666666e-08 4.385028854062253e-16 1.124366372836475e-02 2.810915932091188e-02 5.242944343845600e-02 1.124366372836475e-16
3095 1.289583333333333e-08 4.385028854062236e-16 1.124366372836471e-02 2.810915932091177e-02 5.242944343845230e-02 1.124366372836471e-16
3096 1.289999999999999e-08 4.385028854062274e-16 1.124366372836481e-02 2.810915932091201e-02 5.242944343845600e-02 1.124366372836481e-16
3097 1.290416666666666e-08 4.385028854062272e-16 1.124366372836480e-02 2.810915932091200e-02 5.242944343845230e-02 1.124366372836480e-16
3098 1.290833333333333e-08 4.385028854062258e-16 1.124366372836477e-02 2.810915932091192e-02 5.242944343845600e-02 1.124366372836476e-16
3099 1.291250000000000e-08 4.385028854062247e-16 1.124366372836474e-02 2.810915932091184e-02 5.242944343845230e-02 1.124366372836474e-16
3100 1.291666666666666e-08 4.385028854062260e-16 1.124366372836477e-02 2.810915932091193e-02 5.242944343845600e-02 1.124366372836477e-16
3101 1.292083333333333e-08 4.385028854062262e-16 1.124366372836477e-02 2.810915932091194e-02 5.242944343845230e-02 1.124366372836477e-16
3102 1.292499999999999e-08 4.385028854062282e-16 1.124366372836483e-02 2.810915932091207e-02 5.242944343845600e-02 1.124366372836483e-16
3103 1.292916666666666e-08 4.385028854062260e-16 1.124366372836477e-02 2.810915932091193e-02 5.242944343845230e-02 1.124366372836477e-16
3104 1.293333333333333e-08 4.385028854062269e-16 1.124366372836479e-02 2.810915932091198e-02 5.242944343845600e-02 1.124366372836479e-16
3105 1.293750000000000e-08 4.385028854062269e-16 1.124366372836479e-02 2.810915932091198e-02 5.242944343845230e-02 1.124366372836479e-16
3106 1.294166666666666e-08 4.385028854062251e-16 1.124366372836475e-02 2.810915932091186e-02 5.242944343845600e-02 1.124366372836475e-16
3107 1.294583333333333e-08 4.385028854062236e-16 1.124366372836471e-02 2.810915932091177e-02 5.242944343845230e-02 1.124366372836471e-16
3108 1.295000000000000e-08 4.385028854062269e-16 1.124366372836479e-02 2.810915932091198e-02 5.242944343845600e-02 1.124366372836479e-16
3109 1.295416666666666e-08 4.385028854062264e-16 1.124366372836478e-02 2.810915932091195e-02 5.242944343845230e-02 1.124366372836478e-16
3110 1.295833333333333e-08 4.385028854062260e-16 1.124366372836477e-02 2.810915932091193e-02 5.242944343845600e-02 1.124366372836477e-16
3111 1.296250000000000e-08 4.385028854062247e-16 1.124366372836474e-02 2.810915932091184e-02 5.242944343845230e-02 1.124366372836474e-16
3112 1.296666666666666e-08 4.385028854062264e-16 1.124366372836478e-02 2.810915932091195e-02 5.242944343845600e-02 1.124366372836478e-16
3113 1.297083333333333e-08 4.385028854062269e-16 1.124366372836479e-02 2.810915932091198e-02 5.242944343845230e-02 1.124366372836479e-16
3114 1.297500000000000e-08 4.385028854062280e-16 1.124366372836482e-02 2.810915932091206e-02 5.242944343845600e-02 1.124366372836482e-16
3115 1.297916666666666e-08 4.385028854062260e-16 1.124366372836477e-02 2.810915932091193e-02 5.242944343845230e-02 1.124366372836477e-16
3116 1.298333333333333e-08 4.385028854062266e-16 1.124366372836478e-02 2.810915932091197e-02 5.242944343845600e-02 1.124366372836478e-16
3117 1.298749999999999e-08 4.385028854062262e-16 1.124366372836477e-02 2.810915932091194e-02 5.242944343845230e-02 1.124366372836477e-16
3118 1.299166666666666e-08 4.385028854062253e-16 1.124366372836475e-02 2.810915932091188e-02 5.242944343845600e-02 1.124366372836475e-16
3119 1.299583333333333e-08 4.385028854062236e-16 1.124366372836471e-02 2.810915932091177e-02 5.242944343845230e-02 1.124366372836471e-16
3120 1.300000000000000e-08 4.385028854062274e-16 1.124366372836481e-02 2.810915932091201e-02 5.242944343845600e-02 1.124366372836481e-16
3121 1.300416666666666e-08 4.385028854062272e-16 1.124366372836480e-02 2.810915932091200e-02 5.242944343845230e-02 1.124366372836480e-16
3122 1.300833333333333e-08 4.385028854062258e-16 1.124366372836477e-02 2.810915932091192e-02 5.242944343845600e-02 1.124366372836476e-16
3123 1.301249999999999e-08 4.385028854062247e-16 1.124366372836474e-02 2.810915932091184e-02 5.242944343845230e-02 1.124366372836474e-16
3124 1.301666666666666e-08 4.385028854062260e-16 1.124366372836477e-02 2.810915932091193e-02 5.242944343845600e-02 1.124366372836477e-16
3125 1.302083333333333e-08 4.385028854062262e-16 1.124366372836477e-02 2.810915932091194e-02 5.242944343845230e-02 1.124366372836477e-16
3126 1.302500000000000e-08 4.385028854062282e-16 1.124366372836483e-02 2.810915932091207e-02 5.242944343845600e-02 1.124366372836483e-16
3127 1.302916666666666e-08 4.385028854062260e-16 1.124366372836477e-02 2.810915932091193e-02 5.242944343845230e-02 1.124366372836477e-16
3128 1.303333333333333e-08 4.385028854062269e-16 1.124366372836479e-02 2.810915932091198e-02 5.242944343845600e-02 1.124366372836479e-16
3129 1.303750000000000e-08 4.385028854062269e-16 1.124366372836479e-02 2.810915932091198e-02 5.242944343845230e-02 1.124366372836479e-16
3130 1.304166666666666e-08 4.385028854062251e-16 1.124366372836475e-02 2.810915932091186e-02 5.242944343845600e-02 1.124366372836475e-16
3131 1.304583333333333e-08 4.385028854062236e-16 1.124366372836471e-02 2.810915932091177e-02 5.242944343845230e-02 1.124366372836471e-16
3132 1.305000000000000e-08 4.385028854062269e-16 1.124366372836479e-02 2.810915932091198e-02 5.242944343845600e-02 1.124366372836479e-16
3133 1.305416666666666e-08 4.385028854062264e-16 1.124366372836478e-02 2.810915932091195e-02 5.242944343845230e-02 1.124366372836478e-16
3134 1.305833333333333e-08 4.385028854062260e-16 1.124366372836477e-02 2.810915932091193e-02 5.242944343845600e-02 1.124366372836477e-16
3135 1.306250000000000e-08 4.385028854062247e-16 1.124366372836474e-02 2.810915932091184e-02 5.242944343845230e-02 1.124366372836474e-16
3136 1.306666666666666e-08 4.385028854062264e-16 1.124366372836478e-02 2.810915932091195e-02 5.242944343845600e-02 1.124366372836478e-16
3137 1.307083333333333e-08 4.385028854062269e-16 1.124366372836479e-02 2.810915932091198e-02 5.242944343845230e-02 1.124366372836479e-16
3138 1.307499999999999e-08 4.385028854062280e-16 1.124366372836482e-02 2.810915932091206e-02 5.242944343845600e-02 1.124366372836482e-16
3139 1.307916666666666e-08 4.385028854062260e-16 1.124366372836477e-02 2.810915932091193e-02 5.242944343845230e-02 1.124366372836477e-16
3140 1.308333333333333e-08 4.385028854062266e-16 1.124366372836478e-02 2.810915932091197e-02 5.242944343845600e-02 1.124366372836478e-16
3141 1.308750000000000e-08 4.385028854062262e-16 1.124366372836477e-02 2.810915932091194e-02 5.242944343845230e-02 1.124366372836477e-16
3142 1.309166666666666e-08 4.385028854062253e-16 1.124366372836475e-02 2.810915932091188e-02 5.242944343845600e-02 1.124366372836475e-16
3143 1.309583333333333e-08 4.385028854062236e-16 1.124366372836471e-02 2.810915932091177e-02 5.242944343845230e-02 1.124366372836471e-16
3144 1.309999999999999e-08 4.385028854062274e-16 1.124366372836481e-02 2.810915932091201e-02 5.242944343845600e-02 1.124366372836481e-16
3145 1.310416666666666e-08 4.385028854062272e-16 1.124366372836480e-02 2.810915932091200e-02 5.242944343845230e-02 1.124366372836480e-16
3146 1.310833333333333e-08 4.385028854062258e-16 1.124366372836477e-02 2.810915932091192e-02 5.242944343845600e-02 1.124366372836476e-16
3147 1.311250000000000e-08 4.385028854062247e-16 1.124366372836474e-02 2.810915932091184e-02 5.242944343845230e-02 1.124366372836474e-16
3148 1.311666666666666e-08 4.385028854062260e-16 1.124366372836477e-02 2.810915932091193e-02 5.242944343845600e-02 1.124366372836477e-16
3149 1.312083333333333e-08 4.385028854062262e-16 1.124366372836477e-02 2.810915932091194e-02 5.242944343845230e-02 1.124366372836477e-16
3150 1.312500000000000e-08 4.385028854062282e-16 1.124366372836483e-02 2.810915932091207e-02 5.242944343845600e-02 1.124366372836483e-16
3151 1.312916666666666e-08 4.385028854062260e-16 1.124366372836477e-02 2.810915932091193e-02 5.242944343845230e-02 1.124366372836477e-16
3152 1.313333333333333e-08 4.385028854062269e-16 1.124366372836479e-02 2.810915932091198e-02 5.242944343845600e-02 1.124366372836479e-16
3153 1.313750000000000e-08 4.385028854062269e-16 1.124366372836479e-02 2.810915932091198e-02 5.242944343845230e-02 1.124366372836479e-16
3154 1.314166666666666e-08 4.385028854062251e-16 1.124366372836475e-02 2.810915932091186e-02 5.242944343845600e-02 1.124366372836475e-16
3155 1.314583333333333e-08 4.385028854062236e-16 1.124366372836471e-02 2.810915932091177e-02 5.242944343845230e-02 1.124366372836471e-16
3156 1.315000000000000e-08 4.385028854062269e-16 1.124366372836479e-02 2.810915932091198e-02 5.242944343845600e-02 1.124366372836479e-16
3157 1.315416666666666e-08 4.385028854062264e-16 1.124366372836478e-02 2.810915932091195e-02 5.242944343845230e-02 1.124366372836478e-16
3158 1.315833333333333e-08 4.385028854062260e-16 1.124366372836477e-02 2.810915932091193e-02 5.242944343845600e-02 1.124366372836477e-16
3159 1.316249999999999e-08 4.385028854062247e-16 1.124366372836474e-02 2.810915932091184e-02 5.242944343845230e-02 1.124366372836474e-16
3160 1.316666666666666e-08 4.385028854062264e-16 1.124366372836478e-02 2.810915932091195e-02 5.242944343845600e-02 1.124366372836478e-16
3161 1.317083333333333e-08 4.385028854062269e-16 1.124366372836479e-02 2.810915932091198e-02 5.242944343845230e-02 1.124366372836479e-16
3162 1.317500000000000e-08 4.385028854062280e-16 1.124366372836482e-02 2.810915932091206e-02 5.242944343845600e-02 1.124366372836482e-16
3163 1.317916666666666e-08 4.385028854062260e-16 1.124366372836477e-02 2.810915932091193e-02 5.242944343845230e-02 1.124366372836477e-16
3164 1.318333333333333e-08 4.385028854062266e-16 1.124366372836478e-02 2.810915932091197e-02 5.242944343845600e-02 1.124366372836478e-16
3165 1.318749999999999e-08 4.385028854062262e-16 1.124366372836477e-02 2.810915932091194e-02 5.242944343845230e-02 1.124366372836477e-16
3166 1.319166666666666e-08 4.385028854062253e-16 1.124366372836475e-02 2.810915932091188e-02 5.242944343845600e-02 1.124366372836475e-16
3167 1.319583333333333e-08 4.385028854062236e-16 1.124366372836471e-02 2.810915932091177e-02 5.242944343845230e-02 1.124366372836471e-16
3168 1.320000000000000e-08 4.385028854062274e-16 1.124366372836481e-02 2.810915932091201e-02 5.242944343845600e-02 1.124366372836481e-16
3169 1.320416666666666e-08 4.385028854062272e-16 1.124366372836480e-02 2.810915932091200e-02 5.242944343845230e-02 1.124366372836480e-16
3170 1.320833333333333e-08 4.385028854062258e-16 1.124366372836477e-02 2.810915932091192e-02 5.242944343845600e-02 1.124366372836476e-16
3171 1.321250000000000e-08 4.385028854062247e-16 1.124366372836474e-02 2.810915932091184e-02 5.242944343845230e-02 1.124366372836474e-16
3172 1.321666666666666e-08 4.385028854062260e-16 1.124366372836477e-02 2.810915932091193e-02 5.242944343845600e-02 1.124366372836477e-16
3173 1.322083333333333e-08 4.385028854062262e-16 1.124366372836477e-02 2.810915932091194e-02 5.242944343845230e-02 1.124366372836477e-16
3174 1.322500000000000e-08 4.385028854062282e-16 1.124366372836483e-02 2.810915932091207e-02 5.242944343845600e-02 1.124366372836483e-16
3175 1.322916666666666e-08 4.385028854062260e-16 1.124366372836477e-02 2.810915932091193e-02 5.242944343845230e-02 1.124366372836477e-16
3176 1.323333333333333e-08 4.385028854062269e-16 1.124366372836479e-02 2.810915932091198e-02 5.242944343845600e-02 1.124366372836479e-16
3177 1.323750000000000e-08 4.385028854062269e-16 1.124366372836479e-02 2.810915932091198e-02 5.242944343845230e-02 1.124366372836479e-16
3178 1.324166666666666e-08 4.385028854062251e-16 1.124366372836475e-02 2.810915932091186e-02 5.242944343845600e-02 1.124366372836475e-16
3179 1.324583333333333e-08 4.385028854062236e-16 1.124366372836471e-02 2.810915932091177e-02 5.242944343845230e-02 1.124366372836471e-16
3180 1.324999999999999e-08 4.385028854062269e-16 1.124366372836479e-02 2.810915932091198e-02 5.242944343845600e-02 1.124366372836479e-16
3181 1.325416666666666e-08 4.385028854062264e-16 1.124366372836478e-02 2.810915932091195e-02 5.242944343845230e-02 1.124366372836478e-16
3182 1.325833333333333e-08 4.385028854062260e-16 1.124366372836477e-02 2.810915932091193e-02 5.242944343845600e-02 1.124366372836477e-16
3183 1.326250000000000e-08 4.385028854062247e-16 1.124366372836474e-02 2.810915932091184e-02 5.242944343845230e-02 1.124366372836474e-16
3184 1.326666666666666e-08 4.385028854062264e-16 1.124366372836478e-02 2.810915932091195e-02 5.242944343845600e-02 1.124366372836478e-16
3185 1.327083333333333e-08 4.385028854062269e-16 1.124366372836479e-02 2.810915932091198e-02 5.242944343845230e-02 1.124366372836479e-16
3186 1.327499999999999e-08 4.385028854062280e-16 1.124366372836482e-02 2.810915932091206e-02 5.242944343845600e-02 1.124366372836482e-16
3187 1.327916666666666e-08 4.385028854062260e-16 1.124366372836477e-02 2.810915932091193e-02 5.242944343845230e-02 1.124366372836477e-16
3188 1.328333333333333e-08 4.385028854062266e-16 1.124366372836478e-02 2.810915932091197e-02 5.242944343845600e-02 1.124366372836478e-16
3189 1.328750000000000e-08 4.385028854062262e-16 1.124366372836477e-02 2.810915932091194e-02 5.242944343845230e-02 1.124366372836477e-16
3190 1.329166666666666e-08 4.385028854062253e-16 1.124366372836475e-02 2.810915932091188e-02 5.242944343845600e-02 1.124366372836475e-16
3191 1.329583333333333e-08 4.385028854062236e-16 1.124366372836471e-02 2.810915932091177e-02 5.242944343845230e-02 1.124366372836471e-16
3192 1.330000000000000e-08 4.385028854062274e-16 1.124366372836481e-02 2.810915932091201e-02 5.242944343845600e-02 1.124366372836481e-16
3193 1.330416666666666e-08 4.385028854062272e-16 1.124366372836480e-02 2.810915932091200e-02 5.242944343845230e-02 1.124366372836480e-16
3194 1.330833333333333e-08 4.385028854062258e-16 1.124366372836477e-02 2.810915932091192e-02 5.242944343845600e-02 1.124366372836476e-16
3195 1.331250000000000e-08 4.385028854062247e-16 1.124366372836474e-02 2.810915932091184e-02 5.242944343845230e-02 1.124366372836474e-16
3196 1.331666666666666e-08 4.385028854062260e-16 1.124366372836477e-02 2.810915932091193e-02 5.242944343845600e-02 1.124366372836477e-16
3197 1.332083333333333e-08 4.385028854062262e-16 1.124366372836477e-02 2.810915932091194e-02 5.242944343845230e-02 1.124366372836477e-16
3198 1.332500000000000e-08 4.385028854062282e-16 1.124366372836483e-02 2.810915932091207e-02 5.242944343845600e-02 1.124366372836483e-16
3199 1.332916666666666e-08 4.385028854062260e-16 1.124366372836477e-02 2.810915932091193e-02 5.242944343845230e-02 1.124366372836477e-16
3200 1.333333333333333e-08 4.385028854062269e-16 1.124366372836479e-02 2.810915932091198e-02 5.242944343845600e-02 1.124366372836479e-16
3201 1.333749999999999e-08 4.385028854062269e-16 1.124366372836479e-02 2.810915932091198e-02 5.242944343845230e-02 1.124366372836479e-16
3202 1.334166666666666e-08 4.385028854062251e-16 1.124366372836475e-02 2.810915932091186e-02 5.242944343845600e-02 1.124366372836475e-16
3203 1.334583333333333e-08 4.385028854062236e-16 1.124366372836471e-02 2.810915932091177e-02 5.242944343845230e-02 1.124366372836471e-16
3204 1.335000000000000e-08 4.385028854062269e-16 1.124366372836479e-02 2.810915932091198e-02 5.242944343845600e-02 1.124366372836479e-16
3205 1.335416666666666e-08 4.385028854062264e-16 1.124366372836478e-02 2.810915932091195e-02 5.242944343845230e-02 1.124366372836478e-16
3206 1.335833333333333e-08 4.385028854062260e-16 1.124366372836477e-02 2.810915932091193e-02 5.242944343845600e-02 1.124366372836477e-16
3207 1.336249999999999e-08 4.385028854062247e-16 1.124366372836474e-02 2.810915932091184e-02 5.242944343845230e-02 1.124366372836474e-16
3208 1.336666666666666e-08 4.385028854062264e-16 1.124366372836478e-02 2.810915932091195e-02 5.242944343845600e-02 1.124366372836478e-16
3209 1.337083333333333e-08 4.385028854062269e-16 1.124366372836479e-02 2.810915932091198e-02 5.242944343845230e-02 1.124366372836479e-16
3210 1.337500000000000e-08 4.385028854062280e-16 1.124366372836482e-02 2.810915932091206e-02 5.242944343845600e-02 1.124366372836482e-16
3211 1.337916666666666e-08 4.385028854062260e-16 1.124366372836477e-02 2.810915932091193e-02 5.242944343845230e-02 1.124366372836477e-16
3212 1.338333333333333e-08 4.385028854062266e-16 1.124366372836478e-02 2.810915932091197e-02 5.242944343845600e-02 1.124366372836478e-16
