# iT  physTime_s  Qy_m3_per_s  qy_cell_m_per_s  u_y_fluid_average_m_per_s  u_y_fluid_max_m_per_s  B_yy_m2
1310 5.458333333333332e-09 4.385027313610626e-17 1.124365977848878e-03 2.810914944622196e-03 5.242942105219253e-03 1.124365977848879e-16
1311 5.462499999999998e-09 4.385027330892747e-17 1.124365982280192e-03 2.810914955700479e-03 5.242942130328799e-03 1.124365982280192e-16
1312 5.466666666666664e-09 4.385027347982427e-17 1.124365986662161e-03 2.810914966655403e-03 5.242942155157085e-03 1.124365986662161e-16
1313 5.470833333333331e-09 4.385027364879911e-17 1.124365990994849e-03 2.810914977487123e-03 5.242942179722621e-03 1.124365990994849e-16
1314 5.474999999999998e-09 4.385027381588121e-17 1.124365995279005e-03 2.810914988197514e-03 5.242942204003198e-03 1.124365995279006e-16
1315 5.479166666666664e-09 4.385027398110700e-17 1.124365999515564e-03 2.810914998788910e-03 5.242942228021022e-03 1.124365999515564e-16
1316 5.483333333333331e-09 4.385027414447039e-17 1.124366003704369e-03 2.810915009260923e-03 5.242942251757591e-03 1.124366003704369e-16
1317 5.487499999999998e-09 4.385027430598434e-17 1.124366007845752e-03 2.810915019614381e-03 5.242942275227707e-03 1.124366007845753e-16
1318 5.491666666666665e-09 4.385027446570177e-17 1.124366011941071e-03 2.810915029852678e-03 5.242942298442469e-03 1.124366011941071e-16
1319 5.495833333333331e-09 4.385027462362211e-17 1.124366015990311e-03 2.810915039975777e-03 5.242942321394480e-03 1.124366015990310e-16
1320 5.499999999999998e-09 4.385027477976240e-17 1.124366019993908e-03 2.810915049984770e-03 5.242942344076336e-03 1.124366019993908e-16
1321 5.504166666666665e-09 4.385027493415150e-17 1.124366023952603e-03 2.810915059881507e-03 5.242942366525044e-03 1.124366023952603e-16
1322 5.508333333333331e-09 4.385027508680013e-17 1.124366027866670e-03 2.810915069666675e-03 5.242942388699901e-03 1.124366027866670e-16
1323 5.512499999999998e-09 4.385027523774382e-17 1.124366031737021e-03 2.810915079342553e-03 5.242942410630507e-03 1.124366031737021e-16
1324 5.516666666666665e-09 4.385027538699796e-17 1.124366035564050e-03 2.810915088910126e-03 5.242942432324263e-03 1.124366035564050e-16
1325 5.520833333333331e-09 4.385027553457694e-17 1.124366039348127e-03 2.810915098370317e-03 5.242942453773772e-03 1.124366039348127e-16
1326 5.524999999999998e-09 4.385027568049429e-17 1.124366043089597e-03 2.810915107723994e-03 5.242942474990134e-03 1.124366043089597e-16
1327 5.529166666666665e-09 4.385027582478813e-17 1.124366046789439e-03 2.810915116973599e-03 5.242942495965948e-03 1.124366046789439e-16
1328 5.533333333333332e-09 4.385027596745901e-17 1.124366050447667e-03 2.810915126119167e-03 5.242942516704915e-03 1.124366050447667e-16
1329 5.537499999999998e-09 4.385027610854707e-17 1.124366054065310e-03 2.810915135163274e-03 5.242942537210733e-03 1.124366054065310e-16
1330 5.541666666666665e-09 4.385027624804493e-17 1.124366057642178e-03 2.810915144105445e-03 5.242942557476004e-03 1.124366057642178e-16
1331 5.545833333333332e-09 4.385027638596738e-17 1.124366061178651e-03 2.810915152946627e-03 5.242942577522932e-03 1.124366061178651e-16
1332 5.549999999999998e-09 4.385027652234922e-17 1.124366064675621e-03 2.810915161689053e-03 5.242942597347814e-03 1.124366064675621e-16
1333 5.554166666666665e-09 4.385027665720541e-17 1.124366068133472e-03 2.810915170333681e-03 5.242942616958054e-03 1.124366068133472e-16
1334 5.558333333333331e-09 4.385027679055208e-17 1.124366071552617e-03 2.810915178881544e-03 5.242942636346247e-03 1.124366071552617e-16
1335 5.562499999999998e-09 4.385027692240383e-17 1.124366074933432e-03 2.810915187333579e-03 5.242942655523500e-03 1.124366074933432e-16
1336 5.566666666666664e-09 4.385027705279009e-17 1.124366078276669e-03 2.810915195691673e-03 5.242942674475008e-03 1.124366078276669e-16
1337 5.570833333333331e-09 4.385027718169513e-17 1.124366081581926e-03 2.810915203954816e-03 5.242942693222974e-03 1.124366081581927e-16
1338 5.574999999999998e-09 4.385027730913171e-17 1.124366084849531e-03 2.810915212123828e-03 5.242942711763699e-03 1.124366084849531e-16
1339 5.579166666666665e-09 4.385027743518032e-17 1.124366088081547e-03 2.810915220203867e-03 5.242942730100880e-03 1.124366088081547e-16
1340 5.583333333333331e-09 4.385027755979434e-17 1.124366091276778e-03 2.810915228191945e-03 5.242942748223422e-03 1.124366091276778e-16
1341 5.587499999999998e-09 4.385027768303835e-17 1.124366094436881e-03 2.810915236092202e-03 5.242942766131319e-03 1.124366094436881e-16
1342 5.591666666666665e-09 4.385027780486849e-17 1.124366097560731e-03 2.810915243901827e-03 5.242942783846778e-03 1.124366097560731e-16
1343 5.595833333333331e-09 4.385027792534693e-17 1.124366100649921e-03 2.810915251624804e-03 5.242942801351294e-03 1.124366100649921e-16
1344 5.599999999999998e-09 4.385027804447276e-17 1.124366103704430e-03 2.810915259261075e-03 5.242942818659673e-03 1.124366103704430e-16
1345 5.604166666666665e-09 4.385027816226908e-17 1.124366106724848e-03 2.810915266812121e-03 5.242942835786712e-03 1.124366106724848e-16
1346 5.608333333333331e-09 4.385027827872963e-17 1.124366109711016e-03 2.810915274277541e-03 5.242942852725014e-03 1.124366109711016e-16
1347 5.612499999999998e-09 4.385027839387622e-17 1.124366112663493e-03 2.810915281658733e-03 5.242942869467178e-03 1.124366112663493e-16
1348 5.616666666666665e-09 4.385027850773237e-17 1.124366115582881e-03 2.810915288957203e-03 5.242942886009501e-03 1.124366115582881e-16
1349 5.620833333333332e-09 4.385027862031398e-17 1.124366118469589e-03 2.810915296173974e-03 5.242942902359386e-03 1.124366118469589e-16
1350 5.624999999999998e-09 4.385027873162087e-17 1.124366121323612e-03 2.810915303309030e-03 5.242942918539035e-03 1.124366121323612e-16
1351 5.629166666666665e-09 4.385027884169079e-17 1.124366124145918e-03 2.810915310364794e-03 5.242942934541052e-03 1.124366124145918e-16
1352 5.633333333333332e-09 4.385027895051707e-17 1.124366126936335e-03 2.810915317340838e-03 5.242942950369131e-03 1.124366126936335e-16
1353 5.637499999999998e-09 4.385027905813505e-17 1.124366129695771e-03 2.810915324239427e-03 5.242942966019573e-03 1.124366129695771e-16
1354 5.641666666666665e-09 4.385027916454494e-17 1.124366132424229e-03 2.810915331060573e-03 5.242942981473878e-03 1.124366132424229e-16
1355 5.645833333333331e-09 4.385027926974023e-17 1.124366135121545e-03 2.810915337803861e-03 5.242942996757948e-03 1.124366135121544e-16
1356 5.649999999999998e-09 4.385027937377535e-17 1.124366137789112e-03 2.810915344472779e-03 5.242943011868084e-03 1.124366137789112e-16
1357 5.654166666666664e-09 4.385027947663400e-17 1.124366140426513e-03 2.810915351066282e-03 5.242943026815386e-03 1.124366140426513e-16
1358 5.658333333333331e-09 4.385027957834356e-17 1.124366143034450e-03 2.810915357586126e-03 5.242943041607257e-03 1.124366143034450e-16
1359 5.662499999999998e-09 4.385027967890220e-17 1.124366145612877e-03 2.810915364032193e-03 5.242943056217792e-03 1.124366145612877e-16
1360 5.666666666666664e-09 4.385027977833063e-17 1.124366148162324e-03 2.810915370405810e-03 5.242943070672897e-03 1.124366148162324e-16
1361 5.670833333333331e-09 4.385027987664568e-17 1.124366150683223e-03 2.810915376708057e-03 5.242943084965168e-03 1.124366150683223e-16
1362 5.674999999999998e-09 4.385027997386810e-17 1.124366153176105e-03 2.810915382940263e-03 5.242943099087205e-03 1.124366153176105e-16
1363 5.679166666666665e-09 4.385028006999120e-17 1.124366155640800e-03 2.810915389102000e-03 5.242943113046410e-03 1.124366155640800e-16
1364 5.683333333333331e-09 4.385028016505979e-17 1.124366158078456e-03 2.810915395196141e-03 5.242943126872387e-03 1.124366158078456e-16
1365 5.687499999999998e-09 4.385028025903443e-17 1.124366160488062e-03 2.810915401220156e-03 5.242943140531830e-03 1.124366160488062e-16
1366 5.691666666666665e-09 4.385028035193790e-17 1.124366162870202e-03 2.810915407175507e-03 5.242943154028442e-03 1.124366162870203e-16
1367 5.695833333333331e-09 4.385028044383772e-17 1.124366165226608e-03 2.810915413066521e-03 5.242943167391826e-03 1.124366165226608e-16
1368 5.699999999999998e-09 4.385028053469282e-17 1.124366167556226e-03 2.810915418890566e-03 5.242943180584977e-03 1.124366167556226e-16
1369 5.704166666666665e-09 4.385028062453040e-17 1.124366169859754e-03 2.810915424649385e-03 5.242943193644900e-03 1.124366169859754e-16
1370 5.708333333333332e-09 4.385028071336248e-17 1.124366172137500e-03 2.810915430343750e-03 5.242943206556793e-03 1.124366172137500e-16
1371 5.712499999999998e-09 4.385028080118908e-17 1.124366174389464e-03 2.810915435973659e-03 5.242943219313256e-03 1.124366174389464e-16
1372 5.716666666666665e-09 4.385028088803203e-17 1.124366176616206e-03 2.810915441540515e-03 5.242943231932791e-03 1.124366176616206e-16
1373 5.720833333333332e-09 4.385028097388964e-17 1.124366178817683e-03 2.810915447044208e-03 5.242943244407996e-03 1.124366178817683e-16
1374 5.724999999999998e-09 4.385028105880376e-17 1.124366180994968e-03 2.810915452487421e-03 5.242943256764779e-03 1.124366180994968e-16
1375 5.729166666666665e-09 4.385028114275790e-17 1.124366183147638e-03 2.810915457869096e-03 5.242943268966131e-03 1.124366183147638e-16
1376 5.733333333333332e-09 4.385028122575428e-17 1.124366185275751e-03 2.810915463189378e-03 5.242943281026854e-03 1.124366185275751e-16
1377 5.737499999999998e-09 4.385028130786379e-17 1.124366187381123e-03 2.810915468452808e-03 5.242943292954348e-03 1.124366187381123e-16
1378 5.741666666666664e-09 4.385028138901240e-17 1.124366189461856e-03 2.810915473654641e-03 5.242943304748619e-03 1.124366189461856e-16
1379 5.745833333333331e-09 4.385028146926987e-17 1.124366191519740e-03 2.810915478799351e-03 5.242943316409661e-03 1.124366191519740e-16
1380 5.749999999999998e-09 4.385028154861362e-17 1.124366193554195e-03 2.810915483885489e-03 5.242943327937475e-03 1.124366193554195e-16
1381 5.754166666666664e-09 4.385028162707918e-17 1.124366195566133e-03 2.810915488915333e-03 5.242943339339467e-03 1.124366195566133e-16
1382 5.758333333333331e-09 4.385028170464880e-17 1.124366197555097e-03 2.810915493887744e-03 5.242943350608230e-03 1.124366197555097e-16
1383 5.762499999999998e-09 4.385028178134837e-17 1.124366199521753e-03 2.810915498804383e-03 5.242943361740067e-03 1.124366199521753e-16
1384 5.766666666666665e-09 4.385028185720603e-17 1.124366201466821e-03 2.810915503667054e-03 5.242943372775683e-03 1.124366201466822e-16
1385 5.770833333333331e-09 4.385028193219715e-17 1.124366203389670e-03 2.810915508474177e-03 5.242943383678074e-03 1.124366203389670e-16
1386 5.774999999999998e-09 4.385028200636653e-17 1.124366205291450e-03 2.810915513228624e-03 5.242943394462039e-03 1.124366205291449e-16
1387 5.779166666666665e-09 4.385028207967899e-17 1.124366207171256e-03 2.810915517928141e-03 5.242943405112779e-03 1.124366207171256e-16
1388 5.783333333333331e-09 4.385028215217545e-17 1.124366209030140e-03 2.810915522575350e-03 5.242943415652498e-03 1.124366209030140e-16
1389 5.787499999999998e-09 4.385028222386218e-17 1.124366210868261e-03 2.810915527170653e-03 5.242943426073790e-03 1.124366210868261e-16
1390 5.791666666666665e-09 4.385028229474067e-17 1.124366212685658e-03 2.810915531714146e-03 5.242943436372959e-03 1.124366212685658e-16
1391 5.795833333333331e-09 4.385028236483644e-17 1.124366214482986e-03 2.810915536207464e-03 5.242943446564807e-03 1.124366214482986e-16
1392 5.799999999999998e-09 4.385028243413694e-17 1.124366216259922e-03 2.810915540649804e-03 5.242943456634530e-03 1.124366216259922e-16
1393 5.804166666666665e-09 4.385028250266897e-17 1.124366218017153e-03 2.810915545042883e-03 5.242943466585829e-03 1.124366218017153e-16
1394 5.808333333333332e-09 4.385028257040720e-17 1.124366219754031e-03 2.810915549385077e-03 5.242943476429806e-03 1.124366219754031e-16
1395 5.812499999999998e-09 4.385028263739398e-17 1.124366221471641e-03 2.810915553679101e-03 5.242943486173863e-03 1.124366221471641e-16
1396 5.816666666666665e-09 4.385028270364044e-17 1.124366223170268e-03 2.810915557925669e-03 5.242943495784694e-03 1.124366223170267e-16
1397 5.820833333333332e-09 4.385028276915469e-17 1.124366224850120e-03 2.810915562125301e-03 5.242943505317808e-03 1.124366224850120e-16
1398 5.824999999999998e-09 4.385028283392696e-17 1.124366226510948e-03 2.810915566277369e-03 5.242943514725098e-03 1.124366226510948e-16
1399 5.829166666666664e-09 4.385028289797221e-17 1.124366228153134e-03 2.810915570382834e-03 5.242943524025067e-03 1.124366228153134e-16
1400 5.833333333333331e-09 4.385028296129748e-17 1.124366229776858e-03 2.810915574442147e-03 5.242943533236217e-03 1.124366229776858e-16
1401 5.837499999999998e-09 4.385028302389334e-17 1.124366231381880e-03 2.810915578454701e-03 5.242943542328945e-03 1.124366231381880e-16
1402 5.841666666666664e-09 4.385028308579012e-17 1.124366232968977e-03 2.810915582422444e-03 5.242943551332853e-03 1.124366232968977e-16
1403 5.845833333333331e-09 4.385028314703076e-17 1.124366234539250e-03 2.810915586348126e-03 5.242943560214638e-03 1.124366234539250e-16
1404 5.849999999999998e-09 4.385028320756548e-17 1.124366236091423e-03 2.810915590228557e-03 5.242943569000202e-03 1.124366236091423e-16
1405 5.854166666666664e-09 4.385028326740983e-17 1.124366237625893e-03 2.810915594064733e-03 5.242943577693248e-03 1.124366237625893e-16
1406 5.858333333333331e-09 4.385028332656696e-17 1.124366239142743e-03 2.810915597856857e-03 5.242943586293776e-03 1.124366239142743e-16
1407 5.862499999999998e-09 4.385028338505629e-17 1.124366240642469e-03 2.810915601606173e-03 5.242943594805485e-03 1.124366240642469e-16
1408 5.866666666666665e-09 4.385028344291278e-17 1.124366242125969e-03 2.810915605314922e-03 5.242943603209873e-03 1.124366242125969e-16
1409 5.870833333333331e-09 4.385028350010721e-17 1.124366243592493e-03 2.810915608981232e-03 5.242943611514342e-03 1.124366243592493e-16
1410 5.874999999999998e-09 4.385028355667271e-17 1.124366245042890e-03 2.810915612607226e-03 5.242943619733694e-03 1.124366245042890e-16
1411 5.879166666666665e-09 4.385028361260666e-17 1.124366246477094e-03 2.810915616192735e-03 5.242943627853124e-03 1.124366246477094e-16
1412 5.883333333333331e-09 4.385028366791558e-17 1.124366247895271e-03 2.810915619738179e-03 5.242943635894839e-03 1.124366247895271e-16
1413 5.887499999999998e-09 4.385028372258296e-17 1.124366249296999e-03 2.810915623242498e-03 5.242943643836634e-03 1.124366249296999e-16
1414 5.891666666666665e-09 4.385028377664657e-17 1.124366250683245e-03 2.810915626708114e-03 5.242943651693314e-03 1.124366250683245e-16
1415 5.895833333333332e-09 4.385028383009714e-17 1.124366252053773e-03 2.810915630134433e-03 5.242943659450072e-03 1.124366252053773e-16
1416 5.899999999999998e-09 4.385028388297336e-17 1.124366253409573e-03 2.810915633523934e-03 5.242943667140216e-03 1.124366253409573e-16
1417 5.904166666666665e-09 4.385028393523841e-17 1.124366254749703e-03 2.810915636874257e-03 5.242943674726739e-03 1.124366254749703e-16
1418 5.908333333333332e-09 4.385028398691300e-17 1.124366256074692e-03 2.810915640186731e-03 5.242943682235548e-03 1.124366256074692e-16
1419 5.912499999999998e-09 4.385028403801268e-17 1.124366257384941e-03 2.810915643462351e-03 5.242943689651840e-03 1.124366257384941e-16
1420 5.916666666666664e-09 4.385028408853707e-17 1.124366258680438e-03 2.810915646701095e-03 5.242943696997814e-03 1.124366258680438e-16
1421 5.920833333333331e-09 4.385028413850673e-17 1.124366259961711e-03 2.810915649904278e-03 5.242943704258672e-03 1.124366259961711e-16
1422 5.924999999999998e-09 4.385028418792072e-17 1.124366261228736e-03 2.810915653071841e-03 5.242943711430714e-03 1.124366261228736e-16
1423 5.929166666666664e-09 4.385028423674944e-17 1.124366262480755e-03 2.810915656201888e-03 5.242943718536140e-03 1.124366262480755e-16
1424 5.933333333333331e-09 4.385028428506487e-17 1.124366263719612e-03 2.810915659299031e-03 5.242943725560152e-03 1.124366263719612e-16
1425 5.937499999999998e-09 4.385028433281851e-17 1.124366264944065e-03 2.810915662360162e-03 5.242943732499045e-03 1.124366264944065e-16
1426 5.941666666666664e-09 4.385028438003223e-17 1.124366266154673e-03 2.810915665386682e-03 5.242943739349122e-03 1.124366266154673e-16
1427 5.945833333333331e-09 4.385028442670102e-17 1.124366267351308e-03 2.810915668378271e-03 5.242943746125183e-03 1.124366267351308e-16
1428 5.949999999999998e-09 4.385028447287075e-17 1.124366268535147e-03 2.810915671337869e-03 5.242943752827230e-03 1.124366268535147e-16
1429 5.954166666666665e-09 4.385028451852571e-17 1.124366269705788e-03 2.810915674264469e-03 5.242943759458962e-03 1.124366269705788e-16
1430 5.958333333333331e-09 4.385028456367589e-17 1.124366270863485e-03 2.810915677158711e-03 5.242943766027781e-03 1.124366270863485e-16
1431 5.962499999999998e-09 4.385028460831869e-17 1.124366272008172e-03 2.810915680020429e-03 5.242943772518886e-03 1.124366272008172e-16
1432 5.966666666666665e-09 4.385028465244858e-17 1.124366273139707e-03 2.810915682849269e-03 5.242943778924872e-03 1.124366273139707e-16
1433 5.970833333333331e-09 4.385028469608146e-17 1.124366274258499e-03 2.810915685646248e-03 5.242943785264245e-03 1.124366274258499e-16
1434 5.974999999999998e-09 4.385028473922769e-17 1.124366275364813e-03 2.810915688412032e-03 5.242943791522203e-03 1.124366275364813e-16
1435 5.979166666666665e-09 4.385028478188838e-17 1.124366276458676e-03 2.810915691146691e-03 5.242943797739452e-03 1.124366276458677e-16
1436 5.983333333333331e-09 4.385028482408129e-17 1.124366277540546e-03 2.810915693851365e-03 5.242943803856781e-03 1.124366277540546e-16
1437 5.987499999999998e-09 4.385028486579219e-17 1.124366278610056e-03 2.810915696525141e-03 5.242943809914898e-03 1.124366278610056e-16
