# iT  physTime_s  Qy_m3_per_s  qy_cell_m_per_s  u_y_fluid_average_m_per_s  u_y_fluid_max_m_per_s  B_yy_m2
3483 1.451250000000000e-08 4.385028851393419e-18 1.124366372152159e-04 2.810915930380397e-04 5.242944339783627e-04 1.124366372152159e-16
3484 1.451666666666666e-08 4.385028851401190e-18 1.124366372154151e-04 2.810915930385379e-04 5.242944339783627e-04 1.124366372154151e-16
3485 1.452083333333333e-08 4.385028851396564e-18 1.124366372152965e-04 2.810915930382413e-04 5.242944339783627e-04 1.124366372152965e-16
3486 1.452499999999999e-08 4.385028851401746e-18 1.124366372154294e-04 2.810915930385735e-04 5.242944339783627e-04 1.124366372154294e-16
3487 1.452916666666666e-08 4.385028851393604e-18 1.124366372152206e-04 2.810915930380516e-04 5.242944339783627e-04 1.124366372152206e-16
3488 1.453333333333333e-08 4.385028851398600e-18 1.124366372153487e-04 2.810915930383719e-04 5.242944339783627e-04 1.124366372153487e-16
3489 1.453750000000000e-08 4.385028851397675e-18 1.124366372153250e-04 2.810915930383125e-04 5.242944339746620e-04 1.124366372153250e-16
3490 1.454166666666666e-08 4.385028851407112e-18 1.124366372155670e-04 2.810915930389175e-04 5.242944339783627e-04 1.124366372155670e-16
3491 1.454583333333333e-08 4.385028851408592e-18 1.124366372156049e-04 2.810915930390123e-04 5.242944339746620e-04 1.124366372156049e-16
3492 1.454999999999999e-08 4.385028851414512e-18 1.124366372157567e-04 2.810915930393919e-04 5.242944339746620e-04 1.124366372157567e-16
3493 1.455416666666666e-08 4.385028851414143e-18 1.124366372157473e-04 2.810915930393682e-04 5.242944339746620e-04 1.124366372157473e-16
3494 1.455833333333333e-08 4.385028851413774e-18 1.124366372157378e-04 2.810915930393445e-04 5.242944339783627e-04 1.124366372157378e-16
3495 1.456250000000000e-08 4.385028851410442e-18 1.124366372156524e-04 2.810915930391310e-04 5.242944339746620e-04 1.124366372156524e-16
3496 1.456666666666666e-08 4.385028851417474e-18 1.124366372158327e-04 2.810915930395817e-04 5.242944339783627e-04 1.124366372158327e-16
3497 1.457083333333333e-08 4.385028851424320e-18 1.124366372160082e-04 2.810915930400205e-04 5.242944339746620e-04 1.124366372160082e-16
3498 1.457499999999999e-08 4.385028851427281e-18 1.124366372160841e-04 2.810915930402104e-04 5.242944339783627e-04 1.124366372160842e-16
3499 1.457916666666666e-08 4.385028851426171e-18 1.124366372160557e-04 2.810915930401392e-04 5.242944339746620e-04 1.124366372160557e-16
3500 1.458333333333333e-08 4.385028851428576e-18 1.124366372161173e-04 2.810915930402933e-04 5.242944339783627e-04 1.124366372161173e-16
3501 1.458749999999999e-08 4.385028851425430e-18 1.124366372160367e-04 2.810915930400917e-04 5.242944339709612e-04 1.124366372160367e-16
3502 1.459166666666666e-08 4.385028851426910e-18 1.124366372160746e-04 2.810915930401866e-04 5.242944339783627e-04 1.124366372160746e-16
3503 1.459583333333333e-08 4.385028851427465e-18 1.124366372160889e-04 2.810915930402222e-04 5.242944339709612e-04 1.124366372160889e-16
3504 1.460000000000000e-08 4.385028851425245e-18 1.124366372160319e-04 2.810915930400798e-04 5.242944339783627e-04 1.124366372160319e-16
3505 1.460416666666666e-08 4.385028851423950e-18 1.124366372159987e-04 2.810915930399969e-04 5.242944339746620e-04 1.124366372159987e-16
3506 1.460833333333333e-08 4.385028851423579e-18 1.124366372159892e-04 2.810915930399731e-04 5.242944339783627e-04 1.124366372159892e-16
3507 1.461249999999999e-08 4.385028851427836e-18 1.124366372160984e-04 2.810915930402459e-04 5.242944339746620e-04 1.124366372160984e-16
3508 1.461666666666666e-08 4.385028851432832e-18 1.124366372162265e-04 2.810915930405662e-04 5.242944339783627e-04 1.124366372162265e-16
3509 1.462083333333333e-08 4.385028851432832e-18 1.124366372162265e-04 2.810915930405662e-04 5.242944339783627e-04 1.124366372162265e-16
3510 1.462500000000000e-08 4.385028851435792e-18 1.124366372163024e-04 2.810915930407560e-04 5.242944339783627e-04 1.124366372163024e-16
3511 1.462916666666666e-08 4.385028851431907e-18 1.124366372162027e-04 2.810915930405069e-04 5.242944339783627e-04 1.124366372162028e-16
3512 1.463333333333333e-08 4.385028851432461e-18 1.124366372162170e-04 2.810915930405424e-04 5.242944339820634e-04 1.124366372162170e-16
3513 1.463749999999999e-08 4.385028851431166e-18 1.124366372161838e-04 2.810915930404594e-04 5.242944339820634e-04 1.124366372161837e-16
3514 1.464166666666666e-08 4.385028851435978e-18 1.124366372163071e-04 2.810915930407679e-04 5.242944339894650e-04 1.124366372163072e-16
3515 1.464583333333333e-08 4.385028851432832e-18 1.124366372162265e-04 2.810915930405662e-04 5.242944339820635e-04 1.124366372162265e-16
3516 1.465000000000000e-08 4.385028851431166e-18 1.124366372161838e-04 2.810915930404594e-04 5.242944339857642e-04 1.124366372161837e-16
3517 1.465416666666666e-08 4.385028851428391e-18 1.124366372161126e-04 2.810915930402815e-04 5.242944339931658e-04 1.124366372161126e-16
3518 1.465833333333333e-08 4.385028851426726e-18 1.124366372160699e-04 2.810915930401748e-04 5.242944339820635e-04 1.124366372160699e-16
3519 1.466249999999999e-08 4.385028851431537e-18 1.124366372161933e-04 2.810915930404832e-04 5.242944339820635e-04 1.124366372161933e-16
3520 1.466666666666666e-08 4.385028851434868e-18 1.124366372162787e-04 2.810915930406967e-04 5.242944339820635e-04 1.124366372162787e-16
3521 1.467083333333333e-08 4.385028851436532e-18 1.124366372163213e-04 2.810915930408034e-04 5.242944339783627e-04 1.124366372163214e-16
3522 1.467499999999999e-08 4.385028851440418e-18 1.124366372164210e-04 2.810915930410525e-04 5.242944339746620e-04 1.124366372164210e-16
3523 1.467916666666666e-08 4.385028851447450e-18 1.124366372166013e-04 2.810915930415032e-04 5.242944339746620e-04 1.124366372166013e-16
3524 1.468333333333333e-08 4.385028851445045e-18 1.124366372165396e-04 2.810915930413491e-04 5.242944339746620e-04 1.124366372165396e-16
3525 1.468750000000000e-08 4.385028851444860e-18 1.124366372165349e-04 2.810915930413372e-04 5.242944339746620e-04 1.124366372165349e-16
3526 1.469166666666666e-08 4.385028851448930e-18 1.124366372166392e-04 2.810915930415981e-04 5.242944339746620e-04 1.124366372166392e-16
3527 1.469583333333333e-08 4.385028851448930e-18 1.124366372166392e-04 2.810915930415981e-04 5.242944339746620e-04 1.124366372166392e-16
3528 1.469999999999999e-08 4.385028851449301e-18 1.124366372166487e-04 2.810915930416219e-04 5.242944339746620e-04 1.124366372166488e-16
3529 1.470416666666666e-08 4.385028851453186e-18 1.124366372167484e-04 2.810915930418709e-04 5.242944339746620e-04 1.124366372167484e-16
3530 1.470833333333333e-08 4.385028851454666e-18 1.124366372167863e-04 2.810915930419658e-04 5.242944339746620e-04 1.124366372167863e-16
3531 1.471250000000000e-08 4.385028851455591e-18 1.124366372168100e-04 2.810915930420251e-04 5.242944339746620e-04 1.124366372168100e-16
3532 1.471666666666666e-08 4.385028851454111e-18 1.124366372167721e-04 2.810915930419303e-04 5.242944339746620e-04 1.124366372167721e-16
3533 1.472083333333333e-08 4.385028851450595e-18 1.124366372166819e-04 2.810915930417049e-04 5.242944339746620e-04 1.124366372166819e-16
3534 1.472499999999999e-08 4.385028851453186e-18 1.124366372167484e-04 2.810915930418709e-04 5.242944339746621e-04 1.124366372167484e-16
3535 1.472916666666666e-08 4.385028851453371e-18 1.124366372167531e-04 2.810915930418828e-04 5.242944339820635e-04 1.124366372167531e-16
3536 1.473333333333333e-08 4.385028851455222e-18 1.124366372168006e-04 2.810915930420014e-04 5.242944339857642e-04 1.124366372168006e-16
3537 1.473750000000000e-08 4.385028851448375e-18 1.124366372166250e-04 2.810915930415625e-04 5.242944339857643e-04 1.124366372166250e-16
3538 1.474166666666666e-08 4.385028851450411e-18 1.124366372166772e-04 2.810915930416930e-04 5.242944339820635e-04 1.124366372166772e-16
3539 1.474583333333333e-08 4.385028851452075e-18 1.124366372167199e-04 2.810915930417997e-04 5.242944339857643e-04 1.124366372167199e-16
3540 1.474999999999999e-08 4.385028851446524e-18 1.124366372165776e-04 2.810915930414439e-04 5.242944339857643e-04 1.124366372165776e-16
3541 1.475416666666666e-08 4.385028851440048e-18 1.124366372164115e-04 2.810915930410287e-04 5.242944339857643e-04 1.124366372164115e-16
3542 1.475833333333333e-08 4.385028851441714e-18 1.124366372164542e-04 2.810915930411355e-04 5.242944339857643e-04 1.124366372164542e-16
3543 1.476249999999999e-08 4.385028851435978e-18 1.124366372163071e-04 2.810915930407679e-04 5.242944339820635e-04 1.124366372163072e-16
3544 1.476666666666666e-08 4.385028851437273e-18 1.124366372163403e-04 2.810915930408509e-04 5.242944339857643e-04 1.124366372163403e-16
3545 1.477083333333333e-08 4.385028851433017e-18 1.124366372162312e-04 2.810915930405780e-04 5.242944339820635e-04 1.124366372162312e-16
3546 1.477499999999999e-08 4.385028851438753e-18 1.124366372163783e-04 2.810915930409457e-04 5.242944339857643e-04 1.124366372163783e-16
3547 1.477916666666666e-08 4.385028851435607e-18 1.124366372162976e-04 2.810915930407440e-04 5.242944339820636e-04 1.124366372162976e-16
3548 1.478333333333333e-08 4.385028851434497e-18 1.124366372162691e-04 2.810915930406729e-04 5.242944339857643e-04 1.124366372162691e-16
3549 1.478749999999999e-08 4.385028851425800e-18 1.124366372160462e-04 2.810915930401154e-04 5.242944339820636e-04 1.124366372160462e-16
3550 1.479166666666666e-08 4.385028851431351e-18 1.124366372161885e-04 2.810915930404712e-04 5.242944339857643e-04 1.124366372161885e-16
3551 1.479583333333333e-08 4.385028851427465e-18 1.124366372160889e-04 2.810915930402222e-04 5.242944339820636e-04 1.124366372160889e-16
3552 1.480000000000000e-08 4.385028851426726e-18 1.124366372160699e-04 2.810915930401748e-04 5.242944339894650e-04 1.124366372160699e-16
3553 1.480416666666666e-08 4.385028851422285e-18 1.124366372159560e-04 2.810915930398901e-04 5.242944339894650e-04 1.124366372159560e-16
3554 1.480833333333333e-08 4.385028851428945e-18 1.124366372161268e-04 2.810915930403170e-04 5.242944339894650e-04 1.124366372161268e-16
3555 1.481249999999999e-08 4.385028851423579e-18 1.124366372159892e-04 2.810915930399731e-04 5.242944339857643e-04 1.124366372159892e-16
3556 1.481666666666666e-08 4.385028851424875e-18 1.124366372160225e-04 2.810915930400562e-04 5.242944339894650e-04 1.124366372160225e-16
3557 1.482083333333333e-08 4.385028851424505e-18 1.124366372160130e-04 2.810915930400324e-04 5.242944339857643e-04 1.124366372160130e-16
3558 1.482500000000000e-08 4.385028851425245e-18 1.124366372160319e-04 2.810915930400798e-04 5.242944339894650e-04 1.124366372160319e-16
3559 1.482916666666666e-08 4.385028851425430e-18 1.124366372160367e-04 2.810915930400917e-04 5.242944339857643e-04 1.124366372160367e-16
3560 1.483333333333333e-08 4.385028851427651e-18 1.124366372160936e-04 2.810915930402341e-04 5.242944339894650e-04 1.124366372160936e-16
3561 1.483749999999999e-08 4.385028851426171e-18 1.124366372160557e-04 2.810915930401392e-04 5.242944339857643e-04 1.124366372160557e-16
3562 1.484166666666666e-08 4.385028851430796e-18 1.124366372161743e-04 2.810915930404357e-04 5.242944339894650e-04 1.124366372161743e-16
3563 1.484583333333333e-08 4.385028851426726e-18 1.124366372160699e-04 2.810915930401748e-04 5.242944339857643e-04 1.124366372160699e-16
3564 1.484999999999999e-08 4.385028851426355e-18 1.124366372160604e-04 2.810915930401510e-04 5.242944339894650e-04 1.124366372160604e-16
3565 1.485416666666666e-08 4.385028851420249e-18 1.124366372159038e-04 2.810915930397596e-04 5.242944339857643e-04 1.124366372159038e-16
3566 1.485833333333333e-08 4.385028851424690e-18 1.124366372160177e-04 2.810915930400442e-04 5.242944339894650e-04 1.124366372160177e-16
3567 1.486249999999999e-08 4.385028851422654e-18 1.124366372159655e-04 2.810915930399138e-04 5.242944339857643e-04 1.124366372159655e-16
3568 1.486666666666666e-08 4.385028851421175e-18 1.124366372159276e-04 2.810915930398189e-04 5.242944339894650e-04 1.124366372159276e-16
3569 1.487083333333333e-08 4.385028851421730e-18 1.124366372159418e-04 2.810915930398545e-04 5.242944339931658e-04 1.124366372159418e-16
3570 1.487499999999999e-08 4.385028851427651e-18 1.124366372160936e-04 2.810915930402341e-04 5.242944339894650e-04 1.124366372160936e-16
3571 1.487916666666666e-08 4.385028851424505e-18 1.124366372160130e-04 2.810915930400324e-04 5.242944339931658e-04 1.124366372160130e-16
3572 1.488333333333333e-08 4.385028851425616e-18 1.124366372160414e-04 2.810915930401036e-04 5.242944339894650e-04 1.124366372160414e-16
3573 1.488750000000000e-08 4.385028851426355e-18 1.124366372160604e-04 2.810915930401510e-04 5.242944339931658e-04 1.124366372160604e-16
3574 1.489166666666666e-08 4.385028851430241e-18 1.124366372161600e-04 2.810915930404001e-04 5.242944339894650e-04 1.124366372161600e-16
3575 1.489583333333333e-08 4.385028851427465e-18 1.124366372160889e-04 2.810915930402222e-04 5.242944339931658e-04 1.124366372160889e-16
3576 1.489999999999999e-08 4.385028851429686e-18 1.124366372161458e-04 2.810915930403646e-04 5.242944339894650e-04 1.124366372161458e-16
3577 1.490416666666666e-08 4.385028851428020e-18 1.124366372161031e-04 2.810915930402577e-04 5.242944339968666e-04 1.124366372161031e-16
3578 1.490833333333333e-08 4.385028851430427e-18 1.124366372161648e-04 2.810915930404120e-04 5.242944339931658e-04 1.124366372161648e-16
3579 1.491250000000000e-08 4.385028851432832e-18 1.124366372162265e-04 2.810915930405662e-04 5.242944339968666e-04 1.124366372162265e-16
3580 1.491666666666666e-08 4.385028851432461e-18 1.124366372162170e-04 2.810915930405424e-04 5.242944339931658e-04 1.124366372162170e-16
3581 1.492083333333333e-08 4.385028851433386e-18 1.124366372162407e-04 2.810915930406017e-04 5.242944339968666e-04 1.124366372162407e-16
3582 1.492500000000000e-08 4.385028851431351e-18 1.124366372161885e-04 2.810915930404712e-04 5.242944339931658e-04 1.124366372161885e-16
3583 1.492916666666666e-08 4.385028851434497e-18 1.124366372162691e-04 2.810915930406729e-04 5.242944339931658e-04 1.124366372162691e-16
3584 1.493333333333333e-08 4.385028851435422e-18 1.124366372162929e-04 2.810915930407322e-04 5.242944339931658e-04 1.124366372162929e-16
3585 1.493749999999999e-08 4.385028851434128e-18 1.124366372162597e-04 2.810915930406492e-04 5.242944339857643e-04 1.124366372162597e-16
3586 1.494166666666666e-08 4.385028851438198e-18 1.124366372163641e-04 2.810915930409102e-04 5.242944339931658e-04 1.124366372163640e-16
3587 1.494583333333333e-08 4.385028851435238e-18 1.124366372162882e-04 2.810915930407204e-04 5.242944339857643e-04 1.124366372162881e-16
3588 1.494999999999999e-08 4.385028851432648e-18 1.124366372162217e-04 2.810915930405544e-04 5.242944339894650e-04 1.124366372162217e-16
3589 1.495416666666666e-08 4.385028851432461e-18 1.124366372162170e-04 2.810915930405424e-04 5.242944339894650e-04 1.124366372162170e-16
3590 1.495833333333333e-08 4.385028851436902e-18 1.124366372163308e-04 2.810915930408271e-04 5.242944339894650e-04 1.124366372163308e-16
3591 1.496250000000000e-08 4.385028851443194e-18 1.124366372164922e-04 2.810915930412304e-04 5.242944339857643e-04 1.124366372164922e-16
3592 1.496666666666666e-08 4.385028851438938e-18 1.124366372163830e-04 2.810915930409576e-04 5.242944339894650e-04 1.124366372163830e-16
3593 1.497083333333333e-08 4.385028851442269e-18 1.124366372164684e-04 2.810915930411711e-04 5.242944339894650e-04 1.124366372164684e-16
3594 1.497499999999999e-08 4.385028851441343e-18 1.124366372164447e-04 2.810915930411117e-04 5.242944339894650e-04 1.124366372164447e-16
3595 1.497916666666666e-08 4.385028851442083e-18 1.124366372164637e-04 2.810915930411592e-04 5.242944339894650e-04 1.124366372164637e-16
3596 1.498333333333333e-08 4.385028851443194e-18 1.124366372164922e-04 2.810915930412304e-04 5.242944339931658e-04 1.124366372164922e-16
3597 1.498749999999999e-08 4.385028851441898e-18 1.124366372164589e-04 2.810915930411474e-04 5.242944339931658e-04 1.124366372164589e-16
3598 1.499166666666666e-08 4.385028851448191e-18 1.124366372166203e-04 2.810915930415507e-04 5.242944339894650e-04 1.124366372166203e-16
3599 1.499583333333333e-08 4.385028851443934e-18 1.124366372165111e-04 2.810915930412779e-04 5.242944339931658e-04 1.124366372165111e-16
3600 1.500000000000000e-08 4.385028851449301e-18 1.124366372166487e-04 2.810915930416219e-04 5.242944339894650e-04 1.124366372166488e-16
3601 1.500416666666666e-08 4.385028851445598e-18 1.124366372165538e-04 2.810915930413846e-04 5.242944339820635e-04 1.124366372165538e-16
3602 1.500833333333333e-08 4.385028851449855e-18 1.124366372166630e-04 2.810915930416574e-04 5.242944339931658e-04 1.124366372166630e-16
3603 1.501250000000000e-08 4.385028851447450e-18 1.124366372166013e-04 2.810915930415032e-04 5.242944339857642e-04 1.124366372166013e-16
3604 1.501666666666666e-08 4.385028851451891e-18 1.124366372167151e-04 2.810915930417879e-04 5.242944339931658e-04 1.124366372167151e-16
3605 1.502083333333333e-08 4.385028851453371e-18 1.124366372167531e-04 2.810915930418828e-04 5.242944339857642e-04 1.124366372167531e-16
3606 1.502499999999999e-08 4.385028851455776e-18 1.124366372168148e-04 2.810915930420369e-04 5.242944339931658e-04 1.124366372168148e-16
3607 1.502916666666666e-08 4.385028851454296e-18 1.124366372167768e-04 2.810915930419421e-04 5.242944339931658e-04 1.124366372167768e-16
3608 1.503333333333333e-08 4.385028851459293e-18 1.124366372169049e-04 2.810915930422624e-04 5.242944339931658e-04 1.124366372169049e-16
3609 1.503749999999999e-08 4.385028851454111e-18 1.124366372167721e-04 2.810915930419303e-04 5.242944339968665e-04 1.124366372167721e-16
3610 1.504166666666666e-08 4.385028851454481e-18 1.124366372167816e-04 2.810915930419539e-04 5.242944339931658e-04 1.124366372167816e-16
