# iT  physTime_s  Qy_m3_per_s  qy_cell_m_per_s  u_y_fluid_average_m_per_s  u_y_fluid_max_m_per_s  B_yy_m2
17793 4.633593749999998e-09 3.807036588416941e-18 9.761632277992157e-05 2.440408069498040e-04 4.830252792860009e-04 9.761632277992158e-17
17794 4.633854166666665e-09 3.807036591786421e-18 9.761632286631850e-05 2.440408071657963e-04 4.830252798041050e-04 9.761632286631851e-17
17795 4.634114583333332e-09 3.807036595163257e-18 9.761632295290404e-05 2.440408073822601e-04 4.830252803222090e-04 9.761632295290405e-17
17796 4.634374999999998e-09 3.807036598529037e-18 9.761632303920608e-05 2.440408075980152e-04 4.830252808699191e-04 9.761632303920608e-17
17797 4.634635416666665e-09 3.807036601893336e-18 9.761632312547017e-05 2.440408078136754e-04 4.830252814028262e-04 9.761632312547017e-17
17798 4.634895833333332e-09 3.807036605256387e-18 9.761632321170223e-05 2.440408080292556e-04 4.830252819505360e-04 9.761632321170223e-17
17799 4.635156249999998e-09 3.807036608599408e-18 9.761632329742072e-05 2.440408082435518e-04 4.830252824538372e-04 9.761632329742072e-17
17800 4.635416666666665e-09 3.807036611938218e-18 9.761632338303125e-05 2.440408084575781e-04 4.830252829719414e-04 9.761632338303126e-17
17801 4.635677083333332e-09 3.807036615292016e-18 9.761632346902607e-05 2.440408086725652e-04 4.830252835196513e-04 9.761632346902607e-17
17802 4.635937499999998e-09 3.807036618645585e-18 9.761632355501501e-05 2.440408088875375e-04 4.830252840377554e-04 9.761632355501501e-17
17803 4.636197916666665e-09 3.807036621986107e-18 9.761632364066941e-05 2.440408091016735e-04 4.830252845114506e-04 9.761632364066941e-17
17804 4.636458333333332e-09 3.807036625326306e-18 9.761632372631554e-05 2.440408093157888e-04 4.830252850591605e-04 9.761632372631554e-17
17805 4.636718749999998e-09 3.807036628657113e-18 9.761632381172084e-05 2.440408095293021e-04 4.830252855476588e-04 9.761632381172084e-17
17806 4.636979166666665e-09 3.807036632002447e-18 9.761632389749865e-05 2.440408097437466e-04 4.830252860805659e-04 9.761632389749865e-17
17807 4.637239583333332e-09 3.807036635349214e-18 9.761632398331318e-05 2.440408099582830e-04 4.830252865986699e-04 9.761632398331319e-17
17808 4.637499999999999e-09 3.807036638688210e-18 9.761632406892845e-05 2.440408101723212e-04 4.830252870723651e-04 9.761632406892846e-17
17809 4.637760416666665e-09 3.807036642023690e-18 9.761632415445359e-05 2.440408103861340e-04 4.830252876200750e-04 9.761632415445359e-17
17810 4.638020833333331e-09 3.807036645348205e-18 9.761632423969759e-05 2.440408105992440e-04 4.830252881529820e-04 9.761632423969758e-17
17811 4.638281249999999e-09 3.807036648680587e-18 9.761632432514325e-05 2.440408108128582e-04 4.830252886710862e-04 9.761632432514324e-17
17812 4.638541666666665e-09 3.807036652010978e-18 9.761632441053790e-05 2.440408110263448e-04 4.830252891743874e-04 9.761632441053789e-17
17813 4.638802083333331e-09 3.807036655346135e-18 9.761632449605474e-05 2.440408112401369e-04 4.830252896924914e-04 9.761632449605474e-17
17814 4.639062499999999e-09 3.807036658658716e-18 9.761632458099273e-05 2.440408114524818e-04 4.830252901809894e-04 9.761632458099274e-17
17815 4.639322916666665e-09 3.807036661980966e-18 9.761632466617863e-05 2.440408116654466e-04 4.830252907435025e-04 9.761632466617864e-17
17816 4.639583333333331e-09 3.807036665293040e-18 9.761632475110358e-05 2.440408118777590e-04 4.830252912171976e-04 9.761632475110358e-17
17817 4.639843749999999e-09 3.807036668597618e-18 9.761632483583637e-05 2.440408120895909e-04 4.830252917204987e-04 9.761632483583636e-17
17818 4.640104166666665e-09 3.807036671899559e-18 9.761632492050154e-05 2.440408123012538e-04 4.830252922386029e-04 9.761632492050155e-17
17819 4.640364583333332e-09 3.807036675208580e-18 9.761632500534820e-05 2.440408125133705e-04 4.830252927715098e-04 9.761632500534821e-17
17820 4.640624999999999e-09 3.807036678528655e-18 9.761632509047834e-05 2.440408127261959e-04 4.830252932896139e-04 9.761632509047833e-17
17821 4.640885416666665e-09 3.807036681838369e-18 9.761632517534280e-05 2.440408129383570e-04 4.830252937781121e-04 9.761632517534281e-17
17822 4.641145833333332e-09 3.807036685133418e-18 9.761632525983124e-05 2.440408131495781e-04 4.830252942962162e-04 9.761632525983124e-17
17823 4.641406249999998e-09 3.807036688429115e-18 9.761632534433629e-05 2.440408133608408e-04 4.830252947699114e-04 9.761632534433629e-17
17824 4.641666666666665e-09 3.807036691724627e-18 9.761632542883660e-05 2.440408135720915e-04 4.830252952436065e-04 9.761632542883660e-17
17825 4.641927083333332e-09 3.807036695017826e-18 9.761632551327760e-05 2.440408137831940e-04 4.830252957617106e-04 9.761632551327759e-17
17826 4.642187499999998e-09 3.807036698311488e-18 9.761632559773045e-05 2.440408139943262e-04 4.830252962650116e-04 9.761632559773046e-17
17827 4.642447916666665e-09 3.807036701606028e-18 9.761632568220585e-05 2.440408142055147e-04 4.830252967979188e-04 9.761632568220584e-17
17828 4.642708333333332e-09 3.807036704892011e-18 9.761632576646183e-05 2.440408144161546e-04 4.830252972716139e-04 9.761632576646183e-17
17829 4.642968749999998e-09 3.807036708157732e-18 9.761632585019826e-05 2.440408146254957e-04 4.830252978045209e-04 9.761632585019826e-17
17830 4.643229166666665e-09 3.807036711441957e-18 9.761632593440916e-05 2.440408148360229e-04 4.830252983078220e-04 9.761632593440916e-17
17831 4.643489583333332e-09 3.807036714705550e-18 9.761632601809105e-05 2.440408150452276e-04 4.830252987815172e-04 9.761632601809105e-17
17832 4.643749999999998e-09 3.807036717980430e-18 9.761632610206231e-05 2.440408152551558e-04 4.830252993144242e-04 9.761632610206232e-17
17833 4.644010416666665e-09 3.807036721246198e-18 9.761632618579995e-05 2.440408154644999e-04 4.830252997881193e-04 9.761632618579995e-17
17834 4.644270833333332e-09 3.807036724505905e-18 9.761632626938219e-05 2.440408156734555e-04 4.830253003358295e-04 9.761632626938219e-17
17835 4.644531249999998e-09 3.807036727783561e-18 9.761632635342464e-05 2.440408158835616e-04 4.830253008243276e-04 9.761632635342464e-17
17836 4.644791666666665e-09 3.807036731044378e-18 9.761632643703534e-05 2.440408160925884e-04 4.830253013128256e-04 9.761632643703534e-17
17837 4.645052083333332e-09 3.807036734304132e-18 9.761632652061877e-05 2.440408163015469e-04 4.830253018161268e-04 9.761632652061876e-17
17838 4.645312499999998e-09 3.807036737553246e-18 9.761632660392940e-05 2.440408165098235e-04 4.830253022898220e-04 9.761632660392940e-17
17839 4.645572916666665e-09 3.807036740798289e-18 9.761632668713562e-05 2.440408167178391e-04 4.830253028227289e-04 9.761632668713563e-17
17840 4.645833333333332e-09 3.807036744037133e-18 9.761632677018290e-05 2.440408169254573e-04 4.830253033112271e-04 9.761632677018290e-17
17841 4.646093749999998e-09 3.807036747275700e-18 9.761632685322310e-05 2.440408171330578e-04 4.830253038293313e-04 9.761632685322311e-17
17842 4.646354166666665e-09 3.807036750508947e-18 9.761632693612685e-05 2.440408173403171e-04 4.830253043326323e-04 9.761632693612685e-17
17843 4.646614583333332e-09 3.807036753747468e-18 9.761632701916586e-05 2.440408175479147e-04 4.830253048063275e-04 9.761632701916586e-17
17844 4.646874999999998e-09 3.807036756990476e-18 9.761632710231989e-05 2.440408177557997e-04 4.830253053096287e-04 9.761632710231989e-17
17845 4.647135416666665e-09 3.807036760234686e-18 9.761632718550477e-05 2.440408179637620e-04 4.830253057981267e-04 9.761632718550477e-17
17846 4.647395833333332e-09 3.807036763471587e-18 9.761632726850224e-05 2.440408181712556e-04 4.830253062866249e-04 9.761632726850224e-17
17847 4.647656249999998e-09 3.807036766700902e-18 9.761632735130518e-05 2.440408183782630e-04 4.830253068195320e-04 9.761632735130518e-17
17848 4.647916666666665e-09 3.807036769938730e-18 9.761632743432641e-05 2.440408185858160e-04 4.830253072784241e-04 9.761632743432641e-17
17849 4.648177083333332e-09 3.807036773174428e-18 9.761632751729303e-05 2.440408187932326e-04 4.830253078113311e-04 9.761632751729303e-17
17850 4.648437499999999e-09 3.807036776392733e-18 9.761632759981367e-05 2.440408189995342e-04 4.830253082998293e-04 9.761632759981368e-17
17851 4.648697916666665e-09 3.807036779624639e-18 9.761632768268305e-05 2.440408192067077e-04 4.830253088031303e-04 9.761632768268306e-17
17852 4.648958333333331e-09 3.807036782849559e-18 9.761632776537332e-05 2.440408194134333e-04 4.830253092768255e-04 9.761632776537332e-17
17853 4.649218749999999e-09 3.807036786073739e-18 9.761632784804459e-05 2.440408196201115e-04 4.830253097801266e-04 9.761632784804460e-17
17854 4.649479166666665e-09 3.807036789292830e-18 9.761632793058541e-05 2.440408198264635e-04 4.830253102834278e-04 9.761632793058541e-17
17855 4.649739583333331e-09 3.807036792515161e-18 9.761632801320925e-05 2.440408200330232e-04 4.830253107719258e-04 9.761632801320926e-17
17856 4.649999999999999e-09 3.807036795725000e-18 9.761632809551283e-05 2.440408202387821e-04 4.830253112604240e-04 9.761632809551283e-17
17857 4.650260416666665e-09 3.807036798936413e-18 9.761632817785675e-05 2.440408204446419e-04 4.830253117933310e-04 9.761632817785675e-17
17858 4.650520833333331e-09 3.807036802132745e-18 9.761632825981398e-05 2.440408206495350e-04 4.830253122670261e-04 9.761632825981398e-17
17859 4.650781249999999e-09 3.807036805345360e-18 9.761632834218873e-05 2.440408208554718e-04 4.830253127555244e-04 9.761632834218875e-17
17860 4.651041666666665e-09 3.807036808550296e-18 9.761632842436658e-05 2.440408210609165e-04 4.830253132440225e-04 9.761632842436658e-17
17861 4.651302083333332e-09 3.807036811744871e-18 9.761632850627875e-05 2.440408212656969e-04 4.830253136881116e-04 9.761632850627874e-17
17862 4.651562499999999e-09 3.807036814936531e-18 9.761632858811620e-05 2.440408214702905e-04 4.830253142210187e-04 9.761632858811619e-17
17863 4.651822916666665e-09 3.807036818133835e-18 9.761632867009833e-05 2.440408216752459e-04 4.830253146651080e-04 9.761632867009833e-17
17864 4.652083333333332e-09 3.807036821316382e-18 9.761632875170210e-05 2.440408218792553e-04 4.830253151091971e-04 9.761632875170211e-17
17865 4.652343749999998e-09 3.807036824508781e-18 9.761632883355848e-05 2.440408220838962e-04 4.830253156273012e-04 9.761632883355848e-17
17866 4.652604166666665e-09 3.807036827695723e-18 9.761632891527495e-05 2.440408222881874e-04 4.830253161157994e-04 9.761632891527496e-17
17867 4.652864583333332e-09 3.807036830870082e-18 9.761632899666877e-05 2.440408224916719e-04 4.830253166635094e-04 9.761632899666877e-17
17868 4.653124999999998e-09 3.807036834054247e-18 9.761632907831403e-05 2.440408226957851e-04 4.830253171075986e-04 9.761632907831404e-17
17869 4.653385416666665e-09 3.807036837235592e-18 9.761632915988696e-05 2.440408228997174e-04 4.830253175960968e-04 9.761632915988697e-17
17870 4.653645833333332e-09 3.807036840409303e-18 9.761632924126418e-05 2.440408231031605e-04 4.830253181142009e-04 9.761632924126419e-17
17871 4.653906249999998e-09 3.807036843588936e-18 9.761632932279322e-05 2.440408233069831e-04 4.830253185878959e-04 9.761632932279323e-17
17872 4.654166666666665e-09 3.807036846757928e-18 9.761632940404946e-05 2.440408235101236e-04 4.830253190763941e-04 9.761632940404945e-17
17873 4.654427083333332e-09 3.807036849936173e-18 9.761632948554290e-05 2.440408237138573e-04 4.830253195796952e-04 9.761632948554290e-17
17874 4.654687499999998e-09 3.807036853102714e-18 9.761632956673626e-05 2.440408239168407e-04 4.830253200681933e-04 9.761632956673626e-17
17875 4.654947916666665e-09 3.807036856268793e-18 9.761632964791778e-05 2.440408241197945e-04 4.830253205714944e-04 9.761632964791779e-17
17876 4.655208333333332e-09 3.807036859425110e-18 9.761632972884898e-05 2.440408243221225e-04 4.830253210599925e-04 9.761632972884899e-17
17877 4.655468749999998e-09 3.807036862586286e-18 9.761632980990478e-05 2.440408245247620e-04 4.830253215040818e-04 9.761632980990478e-17
17878 4.655729166666665e-09 3.807036865759811e-18 9.761632989127721e-05 2.440408247281930e-04 4.830253220221858e-04 9.761632989127722e-17
17879 4.655989583333332e-09 3.807036868918905e-18 9.761632997227961e-05 2.440408249306991e-04 4.830253224958810e-04 9.761632997227962e-17
17880 4.656249999999998e-09 3.807036872075825e-18 9.761633005322628e-05 2.440408251330657e-04 4.830253229843791e-04 9.761633005322627e-17
17881 4.656510416666665e-09 3.807036875238803e-18 9.761633013432829e-05 2.440408253358207e-04 4.830253234876802e-04 9.761633013432829e-17
17882 4.656770833333332e-09 3.807036878378700e-18 9.761633021483846e-05 2.440408255370962e-04 4.830253239465724e-04 9.761633021483846e-17
17883 4.657031249999998e-09 3.807036881537931e-18 9.761633029584438e-05 2.440408257396110e-04 4.830253244350706e-04 9.761633029584439e-17
17884 4.657291666666665e-09 3.807036884704750e-18 9.761633037704489e-05 2.440408259426122e-04 4.830253249383716e-04 9.761633037704490e-17
17885 4.657552083333332e-09 3.807036887855239e-18 9.761633045782664e-05 2.440408261445666e-04 4.830253254120667e-04 9.761633045782663e-17
17886 4.657812499999998e-09 3.807036890987502e-18 9.761633053814108e-05 2.440408263453527e-04 4.830253258857621e-04 9.761633053814108e-17
17887 4.658072916666665e-09 3.807036894129664e-18 9.761633061870935e-05 2.440408265467734e-04 4.830253263890631e-04 9.761633061870936e-17
17888 4.658333333333332e-09 3.807036897257810e-18 9.761633069891821e-05 2.440408267472955e-04 4.830253268331522e-04 9.761633069891821e-17
17889 4.658593749999998e-09 3.807036900391137e-18 9.761633077925992e-05 2.440408269481499e-04 4.830253273512564e-04 9.761633077925992e-17
17890 4.658854166666665e-09 3.807036903510587e-18 9.761633085924581e-05 2.440408271481145e-04 4.830253278249515e-04 9.761633085924582e-17
17891 4.659114583333332e-09 3.807036906634338e-18 9.761633093934201e-05 2.440408273483550e-04 4.830253283134496e-04 9.761633093934202e-17
17892 4.659374999999999e-09 3.807036909770024e-18 9.761633101974420e-05 2.440408275493605e-04 4.830253287871449e-04 9.761633101974420e-17
17893 4.659635416666665e-09 3.807036912897059e-18 9.761633109992460e-05 2.440408277498115e-04 4.830253292608399e-04 9.761633109992460e-17
17894 4.659895833333331e-09 3.807036916030757e-18 9.761633118027581e-05 2.440408279506896e-04 4.830253297641410e-04 9.761633118027581e-17
17895 4.660156249999999e-09 3.807036919156173e-18 9.761633126041468e-05 2.440408281510367e-04 4.830253302230332e-04 9.761633126041468e-17
17896 4.660416666666665e-09 3.807036922278305e-18 9.761633134046938e-05 2.440408283511735e-04 4.830253306967285e-04 9.761633134046938e-17
17897 4.660677083333331e-09 3.807036925410476e-18 9.761633142078144e-05 2.440408285519536e-04 4.830253311852265e-04 9.761633142078145e-17
17898 4.660937499999999e-09 3.807036928542507e-18 9.761633150108993e-05 2.440408287527249e-04 4.830253316885276e-04 9.761633150108993e-17
17899 4.661197916666665e-09 3.807036931663206e-18 9.761633158110785e-05 2.440408289527696e-04 4.830253321622228e-04 9.761633158110785e-17
17900 4.661458333333331e-09 3.807036934777011e-18 9.761633166094901e-05 2.440408291523725e-04 4.830253326211149e-04 9.761633166094901e-17
17901 4.661718749999999e-09 3.807036937888642e-18 9.761633174073441e-05 2.440408293518360e-04 4.830253331244161e-04 9.761633174073440e-17
17902 4.661979166666665e-09 3.807036941008091e-18 9.761633182072030e-05 2.440408295518008e-04 4.830253335833083e-04 9.761633182072030e-17
17903 4.662239583333331e-09 3.807036944126940e-18 9.761633190069078e-05 2.440408297517269e-04 4.830253340422005e-04 9.761633190069078e-17
17904 4.662499999999999e-09 3.807036947237460e-18 9.761633198044770e-05 2.440408299511193e-04 4.830253345751074e-04 9.761633198044771e-17
17905 4.662760416666665e-09 3.807036950342477e-18 9.761633206006351e-05 2.440408301501588e-04 4.830253350488026e-04 9.761633206006351e-17
17906 4.663020833333332e-09 3.807036953443654e-18 9.761633213958088e-05 2.440408303489522e-04 4.830253355521038e-04 9.761633213958088e-17
17907 4.663281249999998e-09 3.807036956550566e-18 9.761633221924529e-05 2.440408305481132e-04 4.830253360257989e-04 9.761633221924528e-17
17908 4.663541666666665e-09 3.807036959649754e-18 9.761633229871165e-05 2.440408307467791e-04 4.830253365142971e-04 9.761633229871165e-17
17909 4.663802083333332e-09 3.807036962756482e-18 9.761633237837134e-05 2.440408309459284e-04 4.830253369435834e-04 9.761633237837135e-17
17910 4.664062499999998e-09 3.807036965844706e-18 9.761633245755657e-05 2.440408311438914e-04 4.830253374320815e-04 9.761633245755658e-17
17911 4.664322916666665e-09 3.807036968928397e-18 9.761633253662556e-05 2.440408313415640e-04 4.830253378909735e-04 9.761633253662557e-17
17912 4.664583333333332e-09 3.807036972009403e-18 9.761633261562574e-05 2.440408315390644e-04 4.830253383646687e-04 9.761633261562574e-17
17913 4.664843749999998e-09 3.807036975100820e-18 9.761633269489283e-05 2.440408317372321e-04 4.830253388383639e-04 9.761633269489282e-17
17914 4.665104166666665e-09 3.807036978185852e-18 9.761633277399622e-05 2.440408319349906e-04 4.830253393416649e-04 9.761633277399622e-17
17915 4.665364583333332e-09 3.807036981280276e-18 9.761633285334040e-05 2.440408321333510e-04 4.830253397857542e-04 9.761633285334039e-17
17916 4.665624999999998e-09 3.807036984352263e-18 9.761633293210931e-05 2.440408323302733e-04 4.830253402742525e-04 9.761633293210931e-17
17917 4.665885416666665e-09 3.807036987425221e-18 9.761633301090311e-05 2.440408325272578e-04 4.830253407331445e-04 9.761633301090311e-17
17918 4.666145833333332e-09 3.807036990500354e-18 9.761633308975267e-05 2.440408327243817e-04 4.830253412068396e-04 9.761633308975268e-17
